,density,material_id,unit_cell_formula
279,4.018784957979373,mp-1539667,"{'Cs': 2.0, 'Pb': 2.0, 'Cl': 6.0}"
280,4.2138010290749985,mp-1077942,"{'Rb': 2.0, 'Te': 1.0, 'Se': 4.0}"
281,4.449103949605024,mp-27381,"{'Cs': 4.0, 'Sn': 4.0, 'I': 12.0}"
282,6.05014632996599,mp-571102,"{'Tl': 1.0, 'I': 1.0}"
283,6.424546943201895,mp-9274,"{'Rb': 3.0, 'Sb': 2.0, 'Au': 3.0}"
284,4.30334683422461,mp-569348,"{'Tl': 8.0, 'Ga': 8.0, 'Br': 32.0}"
285,6.152730127011256,mp-17207,"{'Tl': 8.0, 'Ge': 2.0, 'S': 8.0}"
286,3.738657092461199,mp-23065,"{'Cs': 2.0, 'Cu': 4.0, 'Cl': 6.0}"
287,3.0962688761591215,mp-27882,"{'Cs': 2.0, 'Ge': 1.0, 'Cl': 6.0}"
288,11.613116671412424,mp-865800,"{'Yb': 2.0, 'Bi': 1.0, 'Au': 1.0}"
289,4.618655739736183,mp-570300,"{'Mn': 4.0, 'Tl': 4.0, 'Cl': 12.0}"
290,3.5670771590585133,mp-569442,"{'Rb': 2.0, 'Au': 2.0, 'Cl': 8.0}"
291,7.061995453699862,mp-1196396,"{'Tl': 16.0, 'Ge': 4.0, 'Se': 16.0}"
292,3.5625632167978174,mp-30056,"{'Cs': 1.0, 'Ca': 1.0, 'Br': 3.0}"
293,3.643340089877183,mp-1539446,"{'Cs': 4.0, 'Pt': 2.0, 'Cl': 8.0}"
294,6.2158392934572095,mp-1205316,"{'Ba': 2.0, 'Ag': 2.0, 'Sb': 2.0}"
295,4.707990493394014,mp-1208879,"{'Sn': 4.0, 'I': 4.0, 'Br': 4.0}"
296,3.7774983493848335,mp-7447,"{'Rb': 4.0, 'Se': 6.0}"
297,5.213841870998478,mp-28217,"{'Tl': 32.0, 'P': 16.0, 'S': 48.0}"
298,3.6723362595413787,mp-1213834,"{'Cs': 6.0, 'Sc': 4.0, 'Br': 18.0}"
299,5.898250068587453,mp-573755,"{'Cs': 2.0, 'Te': 2.0, 'Au': 2.0}"
300,4.183524403091198,mp-1201016,"{'Cs': 36.0, 'Fe': 8.0, 'Se': 28.0}"
301,4.123826991056265,mp-1183950,"{'Cs': 8.0, 'Hg': 4.0, 'Br': 16.0}"
302,3.639105174752634,mp-28650,"{'Cs': 1.0, 'Br': 2.0, 'F': 1.0}"
303,3.643513215871229,mp-1208424,"{'Te': 8.0, 'Br': 32.0}"
304,4.983584807356961,mp-540839,"{'Cs': 4.0, 'Pb': 4.0, 'I': 12.0}"
305,5.8179903127011,mp-574599,"{'Cs': 2.0, 'Au': 2.0, 'Se': 2.0}"
306,3.481234448004907,mp-541646,"{'Cs': 6.0, 'Ru': 4.0, 'Cl': 18.0}"
307,3.8243458693792745,mp-1193232,"{'Rb': 8.0, 'Mo': 4.0, 'Se': 16.0}"
308,3.8282498374577134,mp-541696,"{'Cs': 8.0, 'Tl': 4.0, 'Cl': 20.0}"
309,3.46945794513841,mp-1204783,"{'Cs': 12.0, 'Sb': 4.0, 'S': 16.0}"
310,6.299838303186614,mp-559356,"{'Tl': 24.0, 'As': 8.0, 'S': 24.0}"
311,6.353805344219704,mp-7562,"{'Ta': 1.0, 'Tl': 3.0, 'S': 4.0}"
312,3.9137499360129406,mp-1192816,"{'Cs': 12.0, 'Sb': 4.0, 'Se': 12.0}"
313,5.7267634108476635,mp-29194,"{'Cs': 4.0, 'Au': 4.0, 'Se': 6.0}"
314,4.225728035095148,mp-610744,"{'Cs': 4.0, 'Mn': 2.0, 'Te': 4.0}"
315,3.7339799787641166,mp-23406,"{'Cs': 2.0, 'Pt': 1.0, 'Cl': 6.0}"
316,4.243776148333527,mp-1105915,"{'Cs': 4.0, 'Sn': 4.0, 'F': 12.0}"
317,4.936879270515052,mp-4988,"{'Tl': 8.0, 'As': 8.0, 'S': 16.0}"
318,6.369834645566727,mp-1208164,"{'Tl': 4.0, 'Sb': 2.0, 'F': 10.0}"
319,5.551702613338725,mp-1077383,"{'Cs': 2.0, 'Au': 2.0, 'S': 2.0}"
320,6.519442358852319,mp-540940,"{'Ti': 4.0, 'Tl': 16.0, 'Se': 16.0}"
321,3.8846583936148664,mp-28730,"{'In': 28.0, 'Cl': 36.0}"
322,5.615718481343815,mp-1206891,"{'Rh': 2.0, 'I': 6.0}"
323,4.689594847241117,mp-541378,"{'Cs': 4.0, 'Bi': 4.0, 'S': 8.0}"
324,3.999058935032439,mp-27431,"{'Sn': 12.0, 'B': 4.0, 'F': 36.0}"
325,2.985352480409119,mp-1114486,"{'Rb': 2.0, 'In': 2.0, 'Cl': 6.0}"
326,3.92593975647244,mp-1102254,"{'Cs': 4.0, 'Ge': 2.0, 'Se': 6.0}"
327,4.781469830084434,mp-567681,"{'Cs': 4.0, 'Pb': 4.0, 'Br': 12.0}"
328,7.706464467844692,mp-531170,"{'Tl': 32.0, 'Sn': 8.0, 'Se': 24.0}"
329,4.12800748934794,mp-29751,"{'Cs': 2.0, 'Mg': 2.0, 'I': 6.0}"
330,3.414813936562111,mp-27639,"{'I': 2.0, 'Br': 2.0}"
331,5.828476622808098,mp-29286,"{'Tl': 4.0, 'Sb': 4.0, 'F': 16.0}"
332,3.7835930955019634,mp-568937,"{'Cs': 6.0, 'Y': 4.0, 'Br': 18.0}"
333,6.335648487270514,mp-1208995,"{'Sc': 2.0, 'Tl': 6.0, 'F': 12.0}"
334,4.889401370677627,mp-1214491,"{'Ba': 4.0, 'I': 4.0, 'Br': 4.0}"
335,6.345170581534981,mp-1025442,"{'Ir': 2.0, 'I': 6.0}"
336,3.8634221116738487,mp-620372,"{'Rb': 8.0, 'Se': 20.0}"
337,3.640910727970722,mp-1206472,"{'K': 2.0, 'Tc': 1.0, 'Br': 6.0}"
338,3.9196710646888167,mp-568108,"{'In': 8.0, 'Br': 16.0}"
339,5.509344631605061,mp-567913,"{'Cs': 2.0, 'Au': 2.0, 'Se': 6.0}"
340,6.158544886765106,mp-1206321,"{'Yb': 2.0, 'Tl': 2.0, 'Br': 6.0}"
341,4.216492215218664,mp-1192469,"{'Ir': 2.0, 'Se': 6.0, 'Br': 18.0}"
342,3.8879092224815595,mp-583193,"{'Cs': 12.0, 'P': 4.0, 'Se': 16.0}"
343,3.863183932077862,mp-15557,"{'Cs': 4.0, 'As': 6.0}"
344,7.478776965972901,mp-867193,"{'Sr': 2.0, 'Bi': 1.0, 'Au': 1.0}"
345,3.2666983638410283,mp-22977,"{'Cs': 2.0, 'V': 2.0, 'Cl': 6.0}"
346,6.514133851114585,mp-2667,"{'Cs': 1.0, 'Au': 1.0}"
347,3.771764788824525,mp-505034,"{'Cs': 4.0, 'Mn': 2.0, 'S': 4.0}"
348,4.348900477115523,mp-29405,"{'Rb': 4.0, 'Sn': 4.0, 'I': 12.0}"
349,3.485262633068681,mp-571222,"{'Cs': 1.0, 'Br': 1.0}"
350,4.078840551854648,mp-1209437,"{'Rb': 4.0, 'Ba': 8.0, 'Br': 20.0}"
351,2.7592057912792973,mp-7446,"{'Rb': 4.0, 'S': 6.0}"
352,4.346426649084729,mp-30033,"{'Co': 1.0, 'Br': 2.0}"
353,3.9870636322176938,mp-23347,"{'Rb': 8.0, 'Yb': 2.0, 'I': 12.0}"
354,4.2971423953074295,mp-505014,"{'Cs': 8.0, 'Sn': 4.0, 'Te': 14.0}"
355,3.375594129984166,mp-1112961,"{'Cs': 2.0, 'In': 2.0, 'Cl': 6.0}"
356,3.508696153639579,mp-1104268,"{'Cs': 3.0, 'Bi': 2.0, 'Cl': 9.0}"
357,4.286410771664112,mp-1070599,"{'Cs': 1.0, 'Yb': 1.0, 'Cl': 3.0}"
358,3.3588687883042905,mp-27172,"{'Cs': 6.0, 'In': 4.0, 'Cl': 18.0}"
359,3.557071121749394,mp-1193894,"{'Cs': 12.0, 'Sb': 4.0, 'S': 12.0}"
360,5.978415092806523,mp-540939,"{'Ti': 4.0, 'Tl': 16.0, 'S': 16.0}"
361,4.371662671453459,mp-2095,"{'Rb': 8.0, 'Te': 12.0}"
362,3.257549323755976,mp-1079600,"{'Cs': 4.0, 'S': 6.0}"
363,3.5128048894524806,mp-574040,"{'K': 4.0, 'Sn': 2.0, 'Br': 12.0}"
364,2.673234318656546,mp-28233,"{'Mn': 1.0, 'Cl': 2.0}"
365,3.421301972669646,mp-7595,"{'Ge': 4.0, 'F': 8.0}"
366,4.677043954735576,mp-31002,"{'Rb': 2.0, 'Te': 5.0}"
367,3.5193946819873743,mp-1209523,"{'Rb': 6.0, 'Sc': 4.0, 'Br': 18.0}"
368,4.866516604433713,mp-23517,"{'Rb': 4.0, 'Pb': 4.0, 'I': 12.0}"
369,3.719601148674218,mp-1205761,"{'K': 2.0, 'Pd': 1.0, 'Br': 6.0}"
370,3.09271238296949,mp-27399,"{'Sb': 4.0, 'Br': 12.0}"
371,5.837093861684755,mp-9008,"{'Rb': 2.0, 'Te': 2.0, 'Au': 2.0}"
372,4.2058886103941795,mp-559134,"{'Eu': 6.0, 'As': 4.0, 'S': 16.0}"
373,5.255348511308312,mp-16905,"{'Ba': 8.0, 'Mn': 4.0, 'Te': 12.0}"
374,5.48459377789551,mp-22882,"{'Yb': 2.0, 'Br': 4.0}"
375,6.035577824000853,mp-1191507,"{'Eu': 8.0, 'I': 12.0, 'O': 2.0}"
376,4.581313970196658,mp-998603,"{'Rb': 2.0, 'Pb': 2.0, 'Br': 6.0}"
377,5.684812717260151,mp-8622,"{'Rb': 2.0, 'Pt': 1.0, 'Se': 2.0}"
378,5.550129465083955,mp-1205533,"{'Tl': 2.0, 'Sn': 2.0, 'I': 6.0}"
379,5.794436546419342,mp-1091384,"{'Nb': 1.0, 'Tl': 3.0, 'S': 4.0}"
380,4.176095580222138,mp-570219,"{'In': 2.0, 'Br': 6.0}"
381,6.212422615679155,mp-669496,"{'Pt': 8.0, 'I': 32.0}"
382,3.6373390976869335,mp-18305,"{'Rb': 12.0, 'As': 4.0, 'Se': 16.0}"
383,5.725533062129542,mp-1104686,"{'Cs': 4.0, 'Au': 6.0, 'S': 5.0}"
384,3.2422454829665734,mp-560635,"{'Cs': 8.0, 'Mo': 4.0, 'S': 16.0}"
385,3.64800947162597,mp-2884,"{'Cs': 4.0, 'Mn': 6.0, 'S': 8.0}"
386,4.022063069321195,mp-1197848,"{'Cs': 20.0, 'As': 20.0, 'Se': 36.0}"
387,4.25590761188421,mp-1205629,"{'Cs': 3.0, 'Fe': 1.0, 'F': 6.0}"
388,3.735832856316321,mp-619015,"{'Cs': 6.0, 'Cd': 6.0, 'Cl': 18.0}"
389,5.63476277183663,mp-1078203,"{'Cs': 2.0, 'Tl': 2.0, 'F': 6.0}"
390,4.39342993762047,mp-581738,"{'Cs': 12.0, 'Bi': 4.0, 'Se': 12.0}"
391,5.624528024981892,mp-1225880,"{'Cs': 2.0, 'Ta': 2.0, 'Se': 6.0}"
392,5.56997913901362,mp-28230,"{'Tl': 4.0, 'Sb': 4.0, 'S': 8.0}"
393,3.150416702023757,mp-8714,"{'Rb': 4.0, 'Mn': 2.0, 'S': 4.0}"
394,4.738505896201334,mp-1213805,"{'Cr': 6.0, 'I': 18.0}"
395,6.5324031373003075,mp-998762,"{'Mn': 1.0, 'Tl': 1.0, 'F': 3.0}"
396,2.6057801607144775,mp-583463,"{'Fe': 6.0, 'Cl': 18.0}"
397,8.485687278865278,mp-29238,"{'Tl': 4.0, 'Ag': 4.0, 'Se': 4.0}"
398,3.588020036843122,mp-570609,"{'Tl': 4.0, 'Ga': 4.0, 'Cl': 16.0}"
399,4.696030007239926,mp-540574,"{'Cs': 2.0, 'Hg': 3.0, 'I': 8.0}"
400,7.342953869559964,mp-7038,"{'Tl': 2.0, 'Pd': 4.0, 'Se': 6.0}"
401,3.7185957114883497,mp-1095499,"{'Cs': 2.0, 'Au': 2.0, 'Cl': 8.0}"
402,4.2428254394616225,mp-7392,"{'Na': 4.0, 'Ag': 2.0, 'Sb': 2.0}"
403,4.33453018829187,mp-1206497,"{'Cs': 3.0, 'Co': 1.0, 'F': 6.0}"
404,4.0938306473397,mp-581864,"{'Cs': 8.0, 'As': 8.0, 'Se': 16.0}"
405,2.8148276257621183,mp-1193140,"{'Cs': 8.0, 'S': 20.0}"
406,3.780736519815733,mp-569193,"{'Cs': 8.0, 'P': 4.0, 'Se': 18.0}"
407,3.1076288507246304,mp-1210192,"{'Na': 4.0, 'Fe': 4.0, 'Br': 16.0}"
408,4.78617375012984,mp-662549,"{'Cs': 8.0, 'Ge': 4.0, 'Te': 16.0}"
409,5.684717194847318,mp-1070498,"{'Rb': 2.0, 'Te': 2.0, 'Pt': 1.0}"
410,4.463106048543078,mp-28013,"{'Mn': 1.0, 'I': 2.0}"
411,6.809662544715589,mp-14338,"{'Cs': 2.0, 'Pt': 3.0, 'Se': 4.0}"
412,6.055751176866383,mp-568560,"{'Tl': 1.0, 'Br': 1.0}"
413,3.3050564595765097,mp-647343,"{'P': 4.0, 'Br': 28.0}"
414,4.418159552111764,mp-1205560,"{'Rb': 4.0, 'As': 4.0, 'Pd': 2.0}"
415,5.473006203656001,mp-16238,"{'Li': 2.0, 'Ag': 1.0, 'Sb': 1.0}"
416,2.8969454827919883,mp-18612,"{'Rb': 8.0, 'Mo': 4.0, 'S': 16.0}"
417,3.7057528383916076,mp-28198,"{'Rb': 6.0, 'In': 6.0, 'I': 24.0}"
418,4.219007174146722,mp-541722,"{'Cs': 4.0, 'Ba': 8.0, 'Br': 20.0}"
419,3.0102140286041177,mp-17154,"{'Rb': 12.0, 'Sb': 4.0, 'S': 16.0}"
420,3.663596224594141,mp-29716,"{'Ta': 2.0, 'Te': 2.0, 'Br': 18.0}"
421,8.353968527396926,mp-5874,"{'Tl': 4.0, 'Ag': 4.0, 'Te': 4.0}"
422,3.996180523974685,mp-1080232,"{'Cs': 2.0, 'Sr': 2.0, 'I': 6.0}"
423,4.2997299759361,mp-29694,"{'K': 4.0, 'Au': 4.0, 'Br': 16.0}"
424,5.1370493138294595,mp-862868,"{'Pb': 2.0, 'Br': 4.0}"
425,4.048743483446642,mp-23021,"{'K': 2.0, 'Re': 1.0, 'Br': 6.0}"
426,6.508911669834061,mp-8393,"{'Tl': 3.0, 'Sb': 1.0, 'S': 3.0}"
427,4.925722570563819,mp-619510,"{'Cs': 2.0, 'Hg': 4.0, 'Br': 10.0}"
428,4.314390775990357,mp-23472,"{'Re': 1.0, 'Ag': 2.0, 'Cl': 6.0}"
429,4.583708150732487,mp-1198778,"{'Te': 24.0, 'Ru': 4.0, 'Br': 32.0}"
430,5.618064738215369,mp-9731,"{'Rb': 2.0, 'Au': 2.0, 'Se': 2.0}"
431,3.158651223451412,mp-540578,"{'Cs': 8.0, 'Zn': 4.0, 'Cl': 16.0}"
432,3.3357875394945373,mp-23376,"{'Ga': 2.0, 'Se': 2.0, 'Br': 14.0}"
433,4.846051244260438,mp-27167,"{'Sn': 4.0, 'I': 2.0, 'F': 6.0}"
434,4.5190962194540125,mp-553303,"{'Cs': 1.0, 'Cu': 3.0, 'O': 2.0}"
435,2.707992831790321,mp-1209179,"{'Rb': 2.0, 'Sb': 2.0, 'Cl': 12.0}"
436,8.640733208518075,mp-1694,"{'Yb': 8.0, 'Ge': 4.0}"
437,4.178002804455773,mp-31285,"{'Cs': 8.0, 'Pd': 4.0, 'Se': 32.0}"
438,4.739769225037975,mp-28247,"{'K': 4.0, 'Pt': 2.0, 'I': 12.0}"
439,3.7439825574707752,mp-9145,"{'Rb': 4.0, 'Sn': 2.0, 'Se': 6.0}"
440,4.430965333109887,mp-28557,"{'Ag': 4.0, 'Pd': 2.0, 'Cl': 8.0}"
441,4.232346831275917,mp-27691,"{'K': 2.0, 'Pt': 1.0, 'Br': 6.0}"
442,4.223558943707932,mp-1211784,"{'K': 4.0, 'Ba': 8.0, 'I': 20.0}"
443,5.727519164517034,mp-7774,"{'Na': 4.0, 'Sb': 2.0, 'Au': 2.0}"
444,4.889512785288925,mp-27666,"{'Ir': 2.0, 'Cl': 6.0}"
445,3.713193693003347,mp-29496,"{'Pd': 1.0, 'Se': 2.0, 'Br': 6.0}"
446,4.00386388952432,mp-998555,"{'In': 2.0, 'Sn': 2.0, 'Br': 6.0}"
447,4.137562338807993,mp-573568,"{'K': 4.0, 'Tc': 2.0, 'I': 12.0}"
448,8.485038537730068,mp-1195087,"{'Tl': 16.0, 'Pb': 4.0, 'Se': 12.0}"
449,3.4354500984931913,mp-23036,"{'K': 2.0, 'Se': 1.0, 'Br': 6.0}"
450,2.0706294388003057,mp-28435,"{'K': 4.0, 'Fe': 4.0, 'Cl': 16.0}"
451,3.8663541541671274,mp-7786,"{'Cs': 1.0, 'Cu': 3.0, 'S': 2.0}"
452,4.638070406567915,mp-27802,"{'Ba': 6.0, 'Sn': 12.0, 'S': 18.0}"
453,6.027537433134325,mp-510075,"{'Cs': 7.0, 'Au': 5.0, 'O': 2.0}"
454,3.137171635213633,mp-1193319,"{'Rb': 12.0, 'Sb': 4.0, 'S': 12.0}"
455,6.150666465191128,mp-4030,"{'Rb': 2.0, 'Pt': 3.0, 'S': 4.0}"
456,5.347005454477988,mp-9010,"{'Rb': 2.0, 'Au': 2.0, 'S': 2.0}"
457,4.8558858382036,mp-28877,"{'Cs': 8.0, 'Sn': 4.0, 'Te': 16.0}"
458,4.096681473037175,mp-1202488,"{'Cs': 16.0, 'Te': 4.0, 'Se': 60.0}"
459,3.5047823236207236,mp-10621,"{'Rb': 4.0, 'Sb': 4.0, 'S': 8.0}"
460,4.023799379790612,mp-8249,"{'Tl': 2.0, 'P': 2.0, 'S': 6.0}"
461,4.53199147872341,mp-556488,"{'Rb': 6.0, 'Ni': 6.0, 'F': 18.0}"
462,4.972529824339205,mp-27637,"{'Ni': 1.0, 'Br': 2.0}"
463,3.1232312973686,mp-22874,"{'P': 4.0, 'Br': 20.0}"
464,3.5638045283093813,mp-1114496,"{'Rb': 3.0, 'Fe': 1.0, 'F': 6.0}"
465,2.7656566642775133,mp-27831,"{'Rb': 2.0, 'Zr': 1.0, 'Cl': 6.0}"
466,5.654227245763871,mp-1206558,"{'Cs': 4.0, 'As': 4.0, 'Pt': 2.0}"
467,3.3969837733018786,mp-22963,"{'K': 4.0, 'Te': 2.0, 'Br': 12.0}"
468,5.233950664400789,mp-7929,"{'Rb': 2.0, 'Pt': 1.0, 'S': 2.0}"
469,4.066309295639091,mp-27857,"{'Pd': 2.0, 'Br': 4.0}"
470,3.3077934811482894,mp-27138,"{'K': 2.0, 'Pd': 1.0, 'Br': 4.0}"
471,2.5890971180415554,mp-27369,"{'Rb': 2.0, 'Ge': 2.0, 'Cl': 6.0}"
472,4.420556783904416,mp-752602,"{'Bi': 4.0, 'Br': 12.0}"
473,5.207161258825238,mp-15988,"{'Li': 2.0, 'Cu': 1.0, 'Sb': 1.0}"
474,4.858152872292085,mp-8857,"{'Cs': 4.0, 'As': 4.0, 'Pd': 2.0}"
475,2.9352537907664,mp-567604,"{'Ge': 4.0, 'Br': 16.0}"
476,6.042612372334427,mp-29090,"{'Rb': 8.0, 'Au': 12.0, 'S': 10.0}"
477,3.553386330510373,mp-1211977,"{'K': 4.0, 'Co': 2.0, 'I': 8.0}"
478,3.500933436587906,mp-28601,"{'Nb': 8.0, 'Br': 40.0}"
479,2.8172984264709147,mp-1188913,"{'Cs': 4.0, 'S': 12.0}"
480,4.105778165485435,mp-1201920,"{'Cs': 16.0, 'Se': 64.0}"
481,4.54132880117545,mp-9462,"{'Cs': 4.0, 'Te': 4.0, 'Se': 12.0}"
482,2.838169766644124,mp-567583,"{'Cs': 2.0, 'Sb': 2.0, 'Cl': 12.0}"
483,3.1643773032979565,mp-22867,"{'Rb': 1.0, 'Br': 1.0}"
484,3.74164577345233,mp-27146,"{'Cs': 8.0, 'Sb': 16.0, 'S': 28.0}"
485,3.886981939377291,mp-28048,"{'K': 4.0, 'Tl': 4.0, 'Br': 16.0}"
486,3.6082590605924634,mp-9794,"{'Rb': 4.0, 'Ge': 2.0, 'Se': 6.0}"
487,3.691309697405854,mp-17638,"{'Rb': 12.0, 'Sb': 4.0, 'Se': 16.0}"
488,3.0240813603703707,mp-23317,"{'As': 4.0, 'Br': 12.0}"
489,3.9789206278966076,mp-1114494,"{'Rb': 3.0, 'Bi': 1.0, 'F': 6.0}"
490,8.302304980181729,mp-650442,"{'Tl': 12.0, 'Ag': 4.0, 'Te': 8.0}"
491,5.412390637229145,mp-30532,"{'Tl': 4.0, 'Zn': 2.0, 'I': 8.0}"
492,5.208380717713426,mp-22951,"{'Ba': 2.0, 'I': 2.0, 'F': 2.0}"
493,4.583900606712364,mp-1189438,"{'Tl': 2.0, 'Bi': 4.0, 'Cl': 14.0}"
494,8.020976669300529,mp-28921,"{'Tl': 10.0, 'Se': 4.0, 'Br': 2.0}"
495,3.130125751217623,mp-28947,"{'Na': 4.0, 'Sn': 8.0, 'Cl': 20.0}"
496,7.194391090954856,mp-31018,"{'Sr': 2.0, 'Ag': 2.0, 'Bi': 2.0}"
497,6.755789083321634,mp-32780,"{'Au': 4.0, 'Cl': 4.0}"
498,4.992839790237572,mp-3075,"{'Tl': 8.0, 'Ge': 8.0, 'S': 16.0}"
499,5.732189043246333,mp-510076,"{'Rb': 7.0, 'Au': 5.0, 'O': 2.0}"
500,4.186662622920037,mp-685014,"{'In': 32.0, 'Br': 48.0}"
501,3.640193400819579,mp-17912,"{'Rb': 12.0, 'Sb': 4.0, 'Se': 12.0}"
502,6.985202953481695,mp-573316,"{'Cs': 2.0, 'Pt': 4.0, 'Se': 6.0}"
503,4.435068561903492,mp-541037,"{'Cs': 2.0, 'Cu': 2.0, 'O': 2.0}"
504,4.996869661332144,mp-1178386,"{'Cs': 4.0, 'Te': 16.0}"
505,3.185839037508169,mp-29103,"{'Cs': 4.0, 'Al': 4.0, 'Br': 16.0}"
506,2.66345209250165,mp-27827,"{'Rb': 2.0, 'Ti': 1.0, 'Cl': 6.0}"
507,4.537144412516507,mp-16543,"{'Cs': 12.0, 'Cu': 20.0, 'O': 16.0}"
508,6.763987844060116,mp-1078709,"{'Na': 4.0, 'Bi': 2.0, 'Au': 2.0}"
509,5.187026949129301,mp-1102093,"{'Eu': 4.0, 'I': 8.0}"
510,4.194276621759467,mp-1114379,"{'Rb': 3.0, 'Tl': 1.0, 'F': 6.0}"
511,3.73426677638449,mp-1213905,"{'Cs': 12.0, 'La': 4.0, 'Br': 24.0}"
512,3.5584079075631085,mp-570123,"{'Cs': 12.0, 'Bi': 4.0, 'Cl': 24.0}"
513,3.491033090849194,mp-23182,"{'Sn': 8.0, 'I': 32.0}"
514,3.9352244819204882,mp-1212660,"{'Ga': 2.0, 'Cu': 2.0, 'Br': 8.0}"
515,4.261378925145432,mp-1209667,"{'Rb': 8.0, 'La': 4.0, 'I': 20.0}"
516,3.8286084272356327,mp-1205862,"{'Rb': 2.0, 'Sr': 2.0, 'I': 6.0}"
517,6.570341370966048,mp-28268,"{'Pt': 4.0, 'I': 12.0}"
518,4.098239815896005,mp-1203015,"{'Ta': 6.0, 'Br': 30.0}"
519,5.652095403746244,mp-27283,"{'Tl': 4.0, 'Pb': 8.0, 'Cl': 20.0}"
520,4.857177776624302,mp-31045,"{'K': 4.0, 'Au': 4.0, 'I': 12.0}"
521,7.8502747221239435,mp-23488,"{'Tl': 10.0, 'Se': 4.0, 'I': 2.0}"
522,2.6287916765957253,mp-22872,"{'Sb': 4.0, 'Cl': 12.0}"
523,4.3453572899831965,mp-7436,"{'K': 2.0, 'Cu': 2.0, 'Te': 2.0}"
524,3.618270263177396,mp-1213104,"{'Cs': 4.0, 'Sr': 4.0, 'Br': 12.0}"
525,3.738145290471424,mp-569060,"{'Cs': 4.0, 'P': 2.0, 'Se': 10.0}"
526,4.299988153738161,mp-1193021,"{'Cs': 12.0, 'Sn': 4.0, 'Te': 12.0}"
527,3.7586004090079683,mp-29750,"{'Cs': 2.0, 'Mg': 2.0, 'Br': 6.0}"
528,4.305013734618374,mp-27400,"{'Rb': 4.0, 'Cd': 4.0, 'Br': 12.0}"
529,4.585943632705091,mp-27456,"{'Ba': 4.0, 'Br': 8.0}"
530,2.8969705793122285,mp-11639,"{'Rb': 4.0, 'Ge': 2.0, 'S': 6.0}"
531,3.5172907799872593,mp-569862,"{'Rb': 8.0, 'P': 4.0, 'Se': 18.0}"
532,7.871390291109714,mp-28920,"{'Tl': 20.0, 'Se': 8.0, 'Cl': 4.0}"
533,5.642838775797099,mp-567510,"{'Ba': 1.0, 'Sn': 2.0}"
534,6.300736597837459,mp-13992,"{'Cs': 2.0, 'Pt': 3.0, 'S': 4.0}"
535,3.5001955840207746,mp-561710,"{'Cs': 2.0, 'Sn': 2.0, 'S': 6.0}"
536,4.468099385701331,mp-27205,"{'Tl': 4.0, 'Cl': 8.0}"
537,4.813126469047882,mp-29909,"{'Ba': 8.0, 'I': 12.0, 'O': 2.0}"
538,6.563641705970557,mp-867168,"{'Sr': 2.0, 'Sb': 1.0, 'Au': 1.0}"
539,3.6779381725142986,mp-540921,"{'Cs': 2.0, 'Cu': 2.0, 'F': 8.0}"
540,2.1182858128856505,mp-1210931,"{'Li': 4.0, 'Fe': 4.0, 'Cl': 16.0}"
541,4.740432904007684,mp-1206689,"{'Cs': 4.0, 'Ni': 2.0, 'As': 4.0}"
542,3.004516239428359,mp-638729,"{'Cs': 2.0, 'Zr': 1.0, 'Cl': 6.0}"
543,8.360618743519266,mp-34292,"{'Tl': 9.0, 'Sb': 1.0, 'Te': 6.0}"
544,4.6674490857464885,mp-571184,"{'Cu': 8.0, 'Mo': 24.0, 'Br': 56.0}"
545,3.68715680599174,mp-1114343,"{'Rb': 3.0, 'Co': 1.0, 'F': 6.0}"
546,4.585929108118791,mp-984872,"{'Cs': 2.0, 'Pb': 4.0, 'Cl': 10.0}"
547,5.13657006786691,mp-510240,"{'Rb': 4.0, 'Ag': 8.0, 'S': 6.0}"
548,3.903067443317238,mp-29333,"{'Rb': 8.0, 'Pu': 4.0, 'Cl': 20.0}"
549,5.242923569255034,mp-31508,"{'K': 4.0, 'Pb': 8.0, 'Br': 20.0}"
550,5.6808977595730346,mp-20282,"{'Cs': 2.0, 'Pb': 2.0, 'F': 6.0}"
551,4.191046315091961,mp-1193194,"{'Cs': 12.0, 'Ge': 4.0, 'Se': 12.0}"
552,6.1094670856600635,mp-3553,"{'K': 2.0, 'Te': 2.0, 'Au': 2.0}"
553,4.087534151991969,mp-558749,"{'Rb': 1.0, 'Mn': 1.0, 'F': 3.0}"
554,6.78580704331924,mp-28490,"{'Tl': 6.0, 'B': 2.0, 'Se': 6.0}"
555,2.4471033307232624,mp-16911,"{'Rb': 8.0, 'S': 20.0}"
556,3.4901363108041736,mp-1114687,"{'Rb': 3.0, 'As': 1.0, 'F': 6.0}"
557,3.408206016163632,mp-29487,"{'Pd': 6.0, 'Cl': 12.0}"
558,8.582264420679381,mp-34361,"{'Tl': 9.0, 'Bi': 1.0, 'Te': 6.0}"
559,4.544177201841703,mp-18105,"{'Cs': 4.0, 'Ag': 4.0, 'Se': 16.0}"
560,4.534886034747414,mp-17095,"{'Cs': 4.0, 'Cu': 4.0, 'Se': 16.0}"
561,2.6925540801981125,mp-1114625,"{'Rb': 3.0, 'In': 1.0, 'Cl': 6.0}"
562,3.517579132134221,mp-15556,"{'Rb': 4.0, 'As': 6.0}"
563,3.565284334989968,mp-1190733,"{'Cs': 8.0, 'Pb': 2.0, 'Cl': 12.0}"
564,4.1619990196188015,mp-29168,"{'Rb': 12.0, 'Bi': 4.0, 'Se': 12.0}"
565,3.3109258248839346,mp-1200171,"{'Cs': 12.0, 'V': 4.0, 'S': 16.0}"
