material_id,band_gap,density,unit_cell_formula
mp-989635,0.906,4.111138118441509,"{'Ca': 2.0, 'Mo': 2.0, 'N': 6.0}"
mp-989638,0.6384,4.244448506109882,"{'Ca': 2.0, 'Tc': 2.0, 'N': 6.0}"
mp-1029633,1.3772,4.568704636010231,"{'Ca': 4.0, 'Sn': 4.0, 'N': 8.0}"
mp-1029915,0.002,4.294750158701805,"{'Ca': 8.0, 'Sn': 4.0, 'N': 8.0}"
mp-1013548,0.7798,3.670962490501692,"{'Ca': 3.0, 'Sb': 1.0, 'N': 1.0}"
mp-1246515,1.8439,3.890282926770893,"{'Ca': 12.0, 'Te': 6.0, 'N': 4.0}"
mp-28553,2.351,3.9672613585746057,"{'Ca': 4.0, 'I': 2.0, 'N': 2.0}"
mp-1029730,1.2259,4.266638418321677,"{'Ca': 8.0, 'Hf': 2.0, 'N': 8.0}"
mp-1029359,0.6365,7.781490167598614,"{'Ca': 1.0, 'Hf': 1.0, 'N': 2.0}"
mp-1029773,1.9592,5.247741841104743,"{'Ca': 8.0, 'Ta': 4.0, 'N': 12.0}"
mp-989616,0.6021,5.944504620691044,"{'Ca': 2.0, 'W': 2.0, 'N': 6.0}"
mp-1030245,0.0706,4.563947012818382,"{'Ca': 54.0, 'Re': 18.0, 'N': 72.0}"
mp-989606,1.81,5.50997018371903,"{'Ca': 4.0, 'Re': 4.0, 'N': 12.0}"
mp-29175,0.0888,5.9810524572789605,"{'Ca': 4.0, 'Au': 2.0, 'N': 2.0}"
mp-31149,0.7824,4.78629579319155,"{'Ca': 3.0, 'Bi': 1.0, 'N': 1.0}"
mp-1227227,0.3935,5.544442237708896,"{'Ca': 1.0, 'Ce': 1.0, 'N': 2.0}"
mp-675286,1.4214,5.745972804550075,"{'Ca': 3.0, 'U': 1.0, 'N': 4.0}"
mp-1016108,2.3663,4.766285613075758,"{'Ti': 4.0, 'Zn': 4.0, 'N': 8.0}"
mp-27849,0.5551,3.93958903110144,"{'Ti': 2.0, 'Br': 2.0, 'N': 2.0}"
mp-9517,0.7925,4.596150182123056,"{'Sr': 2.0, 'Ti': 2.0, 'N': 4.0}"
mp-1029799,1.1978,4.468440003261141,"{'Sr': 8.0, 'Ti': 2.0, 'N': 8.0}"
mp-27848,0.0148,4.637499402754485,"{'Ti': 2.0, 'I': 2.0, 'N': 2.0}"
mp-28926,1.4879,5.319865956172205,"{'Ba': 10.0, 'Ti': 4.0, 'N': 12.0}"
mp-1029262,1.3256,5.218476283571134,"{'V': 2.0, 'Zn': 4.0, 'N': 6.0}"
mp-1029312,0.7071,3.853054428912981,"{'Rb': 2.0, 'V': 2.0, 'N': 4.0}"
mp-17012,1.6685,4.522398557797356,"{'Sr': 8.0, 'V': 4.0, 'N': 12.0}"
mp-1029293,0.5043,4.7426240942787246,"{'Cs': 2.0, 'V': 2.0, 'N': 4.0}"
mp-17696,1.5267,5.356029997877752,"{'Ba': 8.0, 'V': 4.0, 'N': 12.0}"
mp-1029828,0.1903,4.054140004764917,"{'Rb': 8.0, 'Cr': 8.0, 'N': 16.0}"
mp-7214,1.5324,4.400313411213488,"{'Sr': 24.0, 'Cr': 8.0, 'N': 32.0}"
mp-1029770,0.0598,5.445593754413674,"{'Ba': 4.0, 'Cr': 4.0, 'N': 8.0}"
mp-29082,0.1339,4.764709983682646,"{'Ba': 10.0, 'Cr': 2.0, 'N': 10.0}"
mp-989612,1.4343,5.145909000608705,"{'La': 4.0, 'Cr': 4.0, 'N': 12.0}"
mp-1209943,0.0549,6.839171202358909,"{'Pr': 6.0, 'Cr': 20.0, 'N': 22.0}"
mp-1246254,0.0077,5.270930958961279,"{'Ba': 32.0, 'Mn': 12.0, 'N': 36.0}"
mp-989643,0.4929,4.959479875896484,"{'La': 2.0, 'Co': 2.0, 'N': 6.0}"
mp-21609,0.2621,5.06443346711232,"{'Sr': 12.0, 'Cu': 12.0, 'N': 12.0}"
mp-29136,0.4905,4.691465073293261,"{'Sr': 12.0, 'Cu': 6.0, 'N': 10.0}"
mp-29199,0.0476,5.610479724950699,"{'Ba': 6.0, 'Cu': 6.0, 'N': 6.0}"
mp-2979,1.6966,5.868837111754277,"{'Zn': 4.0, 'Ge': 4.0, 'N': 8.0}"
mp-9306,0.8524,4.58736730066455,"{'Sr': 2.0, 'Zn': 1.0, 'N': 2.0}"
mp-1014244,2.0033,6.050268580387232,"{'Zr': 1.0, 'Zn': 1.0, 'N': 2.0}"
mp-1029422,1.9319,5.6349941339729535,"{'Nb': 2.0, 'Zn': 4.0, 'N': 6.0}"
mp-1246430,2.1146,5.763965670332464,"{'Zn': 6.0, 'Mo': 2.0, 'N': 8.0}"
mp-1029469,0.123,6.313160928023309,"{'Zn': 4.0, 'Sn': 4.0, 'N': 8.0}"
mp-1271278,1.3801,5.665342562881938,"{'Zn': 6.0, 'Sb': 2.0, 'N': 6.0}"
mp-1188466,1.6612,5.506498728716855,"{'Zn': 8.0, 'I': 4.0, 'N': 4.0}"
mp-9307,0.6713,5.255315749222537,"{'Ba': 2.0, 'Zn': 1.0, 'N': 2.0}"
mp-1014251,2.2797,9.189653092865878,"{'Hf': 1.0, 'Zn': 1.0, 'N': 2.0}"
mp-1029387,2.3585,7.510287558862873,"{'Ta': 2.0, 'Zn': 4.0, 'N': 6.0}"
mp-1245967,2.4556,7.174578238917101,"{'Zn': 6.0, 'W': 2.0, 'N': 8.0}"
mp-16945,1.5857,5.091064917378403,"{'Sr': 12.0, 'Ga': 8.0, 'N': 16.0}"
mp-7191,0.5794,4.533980497461684,"{'Sr': 6.0, 'Ga': 2.0, 'N': 6.0}"
mp-570971,1.3619,5.191033992823795,"{'Sr': 6.0, 'Ga': 6.0, 'N': 10.0}"
mp-1029573,0.2805,5.208624128130707,"{'Ba': 6.0, 'Ga': 2.0, 'N': 6.0}"
mp-568036,1.8709,6.848042921209589,"{'La': 8.0, 'Ga': 4.0, 'N': 12.0}"
mp-29089,0.0534,4.8016821656896616,"{'Sr': 16.0, 'Ge': 8.0, 'N': 16.0}"
mp-571046,1.7438,4.768393174806492,"{'Sr': 10.0, 'Ge': 4.0, 'N': 12.0}"
mp-1029497,2.4541,5.240348805716939,"{'Sr': 16.0, 'Ge': 16.0, 'N': 32.0}"
mp-1245535,0.949,6.515961409867747,"{'Cd': 4.0, 'Ge': 4.0, 'N': 8.0}"
mp-1013555,0.4218,4.348044002297811,"{'Sr': 3.0, 'As': 1.0, 'N': 1.0}"
mp-1029349,1.4448,4.910405766118565,"{'Y': 4.0, 'Se': 3.0, 'N': 2.0}"
mp-1079726,0.5297,6.138660606062816,"{'Zr': 4.0, 'Se': 2.0, 'N': 4.0}"
mp-1205351,1.6668,5.877431263139658,"{'La': 8.0, 'Se': 6.0, 'N': 4.0}"
mp-1224631,1.5881,5.944321719264883,"{'La': 40.0, 'Se': 48.0, 'N': 8.0}"
mp-1029330,0.8009,10.186286282694144,"{'Hf': 2.0, 'Se': 1.0, 'N': 2.0}"
mp-1105809,0.0071,6.554291050747417,"{'Ce': 8.0, 'Se': 6.0, 'N': 4.0}"
mp-1069558,0.9467,6.827883209651384,"{'Ce': 2.0, 'Se': 1.0, 'N': 2.0}"
mp-31303,1.4027,6.127943603491532,"{'Pr': 8.0, 'Se': 6.0, 'N': 4.0}"
mp-1209746,0.976,6.104118628302972,"{'Pr': 12.0, 'Se': 12.0, 'N': 4.0}"
mp-30292,1.3915,6.382237679197415,"{'Nd': 8.0, 'Se': 6.0, 'N': 4.0}"
mp-1209975,0.9432,6.362565757189716,"{'Nd': 12.0, 'Se': 12.0, 'N': 4.0}"
mp-1193201,1.1226,7.081923620785511,"{'Gd': 12.0, 'Se': 12.0, 'N': 4.0}"
mp-30291,1.4002,7.081406167305011,"{'Tb': 4.0, 'Se': 3.0, 'N': 2.0}"
mp-567391,1.1728,7.469279018805173,"{'Dy': 12.0, 'Se': 12.0, 'N': 4.0}"
mp-607806,1.5213,7.27969922684002,"{'Ho': 12.0, 'Se': 12.0, 'N': 4.0}"
mp-7768,1.4789,9.292189601063155,"{'Th': 2.0, 'Se': 1.0, 'N': 2.0}"
mp-23056,1.9251,4.450620704591859,"{'Sr': 2.0, 'Br': 1.0, 'N': 1.0}"
mp-541912,1.7676,5.115118548722554,"{'Zr': 2.0, 'Br': 2.0, 'N': 2.0}"
mp-1018098,1.3109,5.028496816066613,"{'Ba': 2.0, 'Br': 1.0, 'N': 1.0}"
mp-29197,3.0576,5.094764405808803,"{'La': 24.0, 'Br': 48.0, 'N': 8.0}"
mp-568346,2.1298,6.767895257030403,"{'Hf': 2.0, 'Br': 2.0, 'N': 2.0}"
mp-505435,2.1461,5.676257713775618,"{'Gd': 8.0, 'Br': 12.0, 'N': 4.0}"
mp-28066,2.6434,7.551595462818729,"{'Th': 2.0, 'Br': 2.0, 'N': 2.0}"
mp-1029493,1.9199,4.238396473864339,"{'Rb': 16.0, 'Nb': 16.0, 'N': 32.0}"
mp-1029852,0.0507,4.368982575177885,"{'Rb': 16.0, 'Mo': 16.0, 'N': 32.0}"
mp-568557,2.4442,6.080860648031626,"{'Rb': 16.0, 'Ta': 16.0, 'N': 32.0}"
mp-1029857,2.046,5.211079116737786,"{'Rb': 12.0, 'W': 8.0, 'N': 20.0}"
mp-1029967,1.5914,5.1012419393562665,"{'Rb': 30.0, 'W': 14.0, 'N': 38.0}"
mp-1029275,1.2272,4.930441152002601,"{'Sr': 2.0, 'Zr': 2.0, 'N': 4.0}"
mp-1029580,0.9426,4.545152836467722,"{'Sr': 8.0, 'Zr': 2.0, 'N': 8.0}"
mp-17701,2.299,4.729103984181352,"{'Sr': 8.0, 'Nb': 4.0, 'N': 12.0}"
mp-10577,1.1591,4.635683250236905,"{'Sr': 20.0, 'Nb': 4.0, 'N': 20.0}"
mp-31231,1.2543,4.735939887460476,"{'Sr': 10.0, 'Mo': 4.0, 'N': 14.0}"
mp-570046,2.0105,4.488345004186821,"{'Sr': 18.0, 'Mo': 6.0, 'N': 24.0}"
mp-989627,1.5638,4.410094905315863,"{'Sr': 4.0, 'Tc': 4.0, 'N': 12.0}"
mp-7752,0.2577,4.664479977974205,"{'Sr': 3.0, 'Sb': 1.0, 'N': 1.0}"
mp-569677,1.8825,4.7686729717391545,"{'Sr': 2.0, 'I': 1.0, 'N': 1.0}"
mp-1029396,1.5457,7.206595768897192,"{'Sr': 2.0, 'Hf': 2.0, 'N': 4.0}"
mp-17518,2.4836,6.056681152900636,"{'Sr': 8.0, 'Ta': 4.0, 'N': 12.0}"
mp-1029655,0.0192,5.462967571962508,"{'Sr': 6.0, 'W': 2.0, 'N': 6.0}"
mp-989625,1.0807,7.047607478008618,"{'Sr': 2.0, 'W': 2.0, 'N': 6.0}"
mp-1029872,0.015,6.8430999482229256,"{'Sr': 8.0, 'Re': 4.0, 'N': 12.0}"
mp-989623,2.0124,5.9773292346892894,"{'Sr': 4.0, 'Re': 4.0, 'N': 12.0}"
mp-570008,0.2569,5.539938282193666,"{'Sr': 3.0, 'Bi': 1.0, 'N': 1.0}"
mp-11178,1.3186,6.111689347396762,"{'Sr': 1.0, 'Ce': 1.0, 'N': 2.0}"
mp-989604,1.8386,4.819004692997312,"{'Y': 4.0, 'Mo': 4.0, 'N': 12.0}"
mp-1193658,1.1253,5.477902870581928,"{'Y': 12.0, 'Te': 12.0, 'N': 4.0}"
mp-989615,2.1968,6.630660194045306,"{'Y': 4.0, 'W': 4.0, 'N': 12.0}"
mp-23052,1.2172,4.967871238532102,"{'Zr': 2.0, 'I': 2.0, 'N': 2.0}"
mp-3104,1.0042,5.679937445217268,"{'Ba': 2.0, 'Zr': 2.0, 'N': 4.0}"
mp-1030663,1.6761,4.809496159853442,"{'Cs': 16.0, 'Nb': 16.0, 'N': 32.0}"
mp-17024,2.0178,5.441966151039376,"{'Ba': 8.0, 'Nb': 4.0, 'N': 12.0}"
mp-30001,1.6979,5.543816440321997,"{'Ba': 32.0, 'Nb': 10.0, 'N': 38.0}"
mp-1029502,2.2735,5.298203151037149,"{'Ba': 12.0, 'Nb': 24.0, 'N': 48.0}"
mp-8863,1.853,5.241897967913814,"{'Ba': 24.0, 'Mo': 8.0, 'N': 32.0}"
mp-989631,2.0601,5.498688058573873,"{'La': 4.0, 'Mo': 4.0, 'N': 12.0}"
mp-12814,0.6988,5.2894104816788,"{'Ba': 6.0, 'Sb': 2.0, 'N': 2.0}"
mp-641010,0.8808,6.138638775874698,"{'La': 16.0, 'Te': 12.0, 'N': 8.0}"
mp-570623,0.7589,6.337996395226869,"{'Pr': 16.0, 'Te': 12.0, 'N': 8.0}"
mp-570646,0.7738,6.5566564539026375,"{'Nd': 16.0, 'Te': 12.0, 'N': 8.0}"
mp-1201395,1.4853,7.268290446828156,"{'Tb': 16.0, 'Te': 12.0, 'N': 8.0}"
mp-1192600,1.0952,7.156600039491365,"{'Tb': 12.0, 'Te': 12.0, 'N': 4.0}"
mp-1192365,1.1148,7.33083870929691,"{'Dy': 12.0, 'Te': 12.0, 'N': 4.0}"
mp-1201962,1.8379,7.458486352400248,"{'Dy': 16.0, 'Te': 12.0, 'N': 8.0}"
mp-1192541,1.1431,7.478904896781484,"{'Ho': 12.0, 'Te': 12.0, 'N': 4.0}"
mp-7523,1.6708,9.25770217041685,"{'Th': 2.0, 'Te': 1.0, 'N': 2.0}"
mp-567441,1.2242,7.387807664148427,"{'Hf': 2.0, 'I': 2.0, 'N': 2.0}"
mp-28067,2.6895,7.317304396106665,"{'Th': 2.0, 'I': 2.0, 'N': 2.0}"
mp-1203144,3.389,3.110896494276607,"{'Cs': 6.0, 'La': 2.0, 'N': 36.0}"
mp-34293,2.2255,6.449455512346636,"{'Cs': 2.0, 'Ta': 2.0, 'N': 4.0}"
mp-1118943,0.3215,5.716371673934991,"{'Cs': 12.0, 'Re': 8.0, 'N': 20.0}"
mp-10322,1.2674,7.810629874210691,"{'Ba': 2.0, 'Hf': 2.0, 'N': 4.0}"
mp-17400,2.1198,6.595002596337904,"{'Ba': 8.0, 'Ta': 4.0, 'N': 12.0}"
mp-1029616,2.7589,7.639377161171676,"{'Ba': 12.0, 'Ta': 24.0, 'N': 48.0}"
mp-14743,1.965,6.008845190474375,"{'Ba': 24.0, 'W': 8.0, 'N': 32.0}"
mp-989622,1.4868,6.937790297852179,"{'Ba': 4.0, 'W': 4.0, 'N': 12.0}"
mp-989637,1.8285,6.205835720475003,"{'Ba': 4.0, 'Re': 4.0, 'N': 12.0}"
mp-567666,0.6473,5.911871948191792,"{'Ba': 6.0, 'Bi': 2.0, 'N': 2.0}"
mp-4887,0.7673,6.747105688709965,"{'Ba': 2.0, 'Ce': 2.0, 'N': 4.0}"
mp-989524,1.2941,9.211968985744258,"{'La': 2.0, 'W': 2.0, 'N': 6.0}"
mp-1105961,0.6518,11.381288552122758,"{'Th': 4.0, 'Ta': 4.0, 'N': 12.0}"
mp-1200699,5.831,2.1254359320670533,"{'P': 8.0, 'O': 12.0, 'F': 16.0}"
mp-28676,5.6111,2.0543611194513964,"{'S': 8.0, 'O': 20.0, 'F': 8.0}"
mp-8537,5.9037,1.9266452923245008,"{'S': 4.0, 'O': 8.0, 'F': 8.0}"
mp-28257,5.2926,1.932725550465043,"{'S': 8.0, 'O': 8.0, 'F': 16.0}"
mp-753945,3.6469,2.3320863916685086,"{'Cl': 4.0, 'O': 4.0, 'F': 12.0}"
mp-4661,4.5236,3.753752506432048,"{'Sc': 4.0, 'O': 4.0, 'F': 4.0}"
mp-755587,1.4196,4.114717472974501,"{'V': 4.0, 'O': 6.0, 'F': 2.0}"
mp-556026,3.6569,2.686559997801523,"{'V': 4.0, 'O': 4.0, 'F': 12.0}"
mp-764879,1.448,3.299999297419807,"{'V': 8.0, 'O': 6.0, 'F': 18.0}"
mp-778670,1.7764,3.3354966206742294,"{'V': 6.0, 'O': 6.0, 'F': 12.0}"
mp-754589,1.6658,4.096328204456984,"{'V': 4.0, 'O': 4.0, 'F': 4.0}"
mp-764744,1.8688,3.267461671175408,"{'V': 2.0, 'O': 1.0, 'F': 5.0}"
mp-27807,0.6096,2.9273195946203,"{'Mn': 8.0, 'O': 8.0, 'F': 36.0}"
mp-27367,4.0951,3.074636492888286,"{'Se': 4.0, 'O': 4.0, 'F': 8.0}"
mp-36262,2.8995,2.931426787457507,"{'Br': 2.0, 'O': 4.0, 'F': 2.0}"
mp-3637,4.9304,5.055686935059876,"{'Y': 2.0, 'O': 2.0, 'F': 2.0}"
mp-760762,3.6441,3.713578414155673,"{'Nb': 4.0, 'O': 4.0, 'F': 12.0}"
mp-752467,2.2316,3.985365502706898,"{'Nb': 2.0, 'O': 4.0, 'F': 2.0}"
mp-27511,4.1737,3.0198122971974373,"{'Mo': 8.0, 'O': 8.0, 'F': 32.0}"
mp-556442,1.8738,3.201796266697576,"{'Tc': 8.0, 'O': 20.0, 'F': 16.0}"
mp-28804,2.5594,3.182157668551979,"{'Tc': 8.0, 'O': 16.0, 'F': 24.0}"
mp-27477,0.9972,3.044311319756699,"{'Tc': 6.0, 'O': 6.0, 'F': 24.0}"
mp-581143,0.5318,3.5701955518489714,"{'Ru': 4.0, 'O': 4.0, 'F': 16.0}"
mp-28855,1.9005,5.962699754940562,"{'Cd': 8.0, 'O': 2.0, 'F': 12.0}"
mp-27175,1.3307,6.288036462629004,"{'In': 4.0, 'O': 4.0, 'F': 4.0}"
mp-28932,3.231,4.320928072041695,"{'Sn': 16.0, 'O': 4.0, 'F': 24.0}"
mp-29590,2.0824,4.808017992531114,"{'Sn': 4.0, 'O': 2.0, 'F': 10.0}"
mp-27480,2.6657,4.856631318048481,"{'Sn': 4.0, 'O': 2.0, 'F': 4.0}"
mp-561533,3.3334,4.871832824602719,"{'Sb': 16.0, 'O': 16.0, 'F': 16.0}"
mp-541240,3.7837,4.509059656690215,"{'Sb': 12.0, 'O': 8.0, 'F': 20.0}"
mp-558387,4.2002,4.668174326629967,"{'Te': 4.0, 'O': 4.0, 'F': 8.0}"
mp-29185,3.3912,5.074401426690333,"{'Te': 4.0, 'O': 6.0, 'F': 4.0}"
mp-29946,2.9217,4.561034819485593,"{'I': 4.0, 'O': 8.0, 'F': 4.0}"
mp-559377,3.6374,3.727044399719165,"{'I': 4.0, 'O': 4.0, 'F': 12.0}"
mp-7100,4.5672,5.889436056803346,"{'La': 2.0, 'O': 2.0, 'F': 2.0}"
mp-753747,2.2625,8.184016911193693,"{'Ta': 3.0, 'O': 7.0, 'F': 1.0}"
mp-753398,2.3593,5.850684991773242,"{'W': 4.0, 'O': 4.0, 'F': 12.0}"
mp-752955,4.4119,4.529472719372131,"{'W': 1.0, 'O': 1.0, 'F': 4.0}"
mp-555704,3.3417,4.409581756388145,"{'Re': 8.0, 'O': 16.0, 'F': 24.0}"
mp-573051,3.0425,5.247897890343903,"{'Re': 6.0, 'O': 18.0, 'F': 6.0}"
mp-757594,1.9089,4.882321334155882,"{'Os': 6.0, 'O': 12.0, 'F': 24.0}"
mp-28845,2.3215,5.021297107470204,"{'Os': 4.0, 'O': 12.0, 'F': 8.0}"
mp-504576,0.7868,4.416533859366574,"{'Os': 4.0, 'O': 4.0, 'F': 20.0}"
mp-557132,0.6016,5.022551180707107,"{'Os': 8.0, 'O': 12.0, 'F': 28.0}"
mp-541474,0.018,4.323770562572976,"{'Pt': 4.0, 'O': 8.0, 'F': 24.0}"
mp-1182345,0.1948,4.393264784661673,"{'Au': 1.0, 'O': 2.0, 'F': 6.0}"
mp-31132,0.2036,9.225223883770497,"{'Hg': 8.0, 'O': 2.0, 'F': 12.0}"
mp-27355,2.8596,7.652770185633043,"{'Pb': 8.0, 'O': 4.0, 'F': 8.0}"
mp-1190898,3.9302,8.185268556440638,"{'Bi': 7.0, 'O': 5.0, 'F': 11.0}"
mp-753594,2.6891,8.659975659396876,"{'Bi': 2.0, 'O': 2.0, 'F': 2.0}"
mp-769173,4.4366,6.241158723918949,"{'Pr': 2.0, 'O': 2.0, 'F': 2.0}"
mp-5634,4.4983,6.514181515444318,"{'Nd': 2.0, 'O': 2.0, 'F': 2.0}"
mp-9488,4.6628,7.047834555277387,"{'Sm': 2.0, 'O': 2.0, 'F': 2.0}"
mp-753721,3.3747,7.54097857439577,"{'Gd': 2.0, 'O': 2.0, 'F': 2.0}"
mp-14093,4.9354,7.861291513966664,"{'Tb': 2.0, 'O': 2.0, 'F': 2.0}"
mp-1072208,5.014,8.140658038753445,"{'Dy': 2.0, 'O': 2.0, 'F': 2.0}"
mp-1072114,5.0867,8.377108899640094,"{'Ho': 2.0, 'O': 2.0, 'F': 2.0}"
mp-560114,5.614,8.076516984430022,"{'Er': 12.0, 'O': 8.0, 'F': 20.0}"
mp-1072193,5.173,8.531672819330462,"{'Er': 2.0, 'O': 2.0, 'F': 2.0}"
mp-1207669,4.8604,8.196737789176654,"{'Tm': 4.0, 'O': 4.0, 'F': 4.0}"
mp-7028,2.3315,9.067120032936437,"{'Yb': 2.0, 'O': 2.0, 'F': 2.0}"
mp-17673,5.6054,8.719300292228219,"{'Lu': 12.0, 'O': 8.0, 'F': 20.0}"
mp-1210775,5.0254,8.726937316508586,"{'Lu': 4.0, 'O': 4.0, 'F': 4.0}"
mp-36526,4.2844,8.1547350603966,"{'Ac': 1.0, 'O': 1.0, 'F': 1.0}"
mp-27980,2.1165,5.815342484577337,"{'U': 1.0, 'O': 2.0, 'F': 2.0}"
mp-556168,2.7999,2.575010736175393,"{'Na': 14.0, 'Al': 6.0, 'O': 16.0}"
mp-3405,4.6222,3.1183439127624157,"{'Na': 2.0, 'Al': 22.0, 'O': 34.0}"
mp-13998,2.4192,2.4719702820978062,"{'Na': 40.0, 'Al': 8.0, 'O': 32.0}"
mp-9212,3.8149,2.668605853362865,"{'Na': 4.0, 'Al': 4.0, 'O': 8.0}"
mp-31008,2.4679,2.4611885460863605,"{'Na': 28.0, 'Al': 8.0, 'O': 26.0}"
mp-16970,4.4292,2.404791159053988,"{'Na': 8.0, 'Si': 8.0, 'O': 20.0}"
mp-4533,3.8634,2.540293241362996,"{'Na': 4.0, 'Si': 2.0, 'O': 6.0}"
mp-7500,3.2269,2.568895510828534,"{'Na': 8.0, 'Si': 2.0, 'O': 8.0}"
mp-674333,3.9072,2.422899189979156,"{'Na': 6.0, 'P': 2.0, 'O': 8.0}"
mp-3928,4.5378,2.500441437999731,"{'Na': 10.0, 'P': 6.0, 'O': 20.0}"
mp-27579,4.4173,2.5064582365171546,"{'Na': 16.0, 'P': 8.0, 'O': 28.0}"
mp-555118,5.0982,2.4146125117346724,"{'Na': 12.0, 'P': 12.0, 'O': 36.0}"
mp-31269,5.2697,2.4955892507053528,"{'Na': 4.0, 'S': 4.0, 'O': 14.0}"
mp-16180,3.1257,2.4549506923234192,"{'Na': 6.0, 'S': 2.0, 'O': 9.0}"
mp-4770,4.9945,2.563001000361639,"{'Na': 4.0, 'S': 2.0, 'O': 8.0}"
mp-28602,2.4613,2.139339603450312,"{'Na': 3.0, 'Cl': 1.0, 'O': 1.0}"
mp-22968,5.4928,2.392958525877309,"{'Na': 2.0, 'Cl': 2.0, 'O': 8.0}"
mp-7914,3.9929,3.448480176459181,"{'Na': 1.0, 'Sc': 1.0, 'O': 2.0}"
mp-28017,3.507,3.2847060966361497,"{'Na': 16.0, 'Ti': 10.0, 'O': 28.0}"
mp-14726,3.3186,2.5887894375282703,"{'Na': 8.0, 'Ti': 2.0, 'O': 8.0}"
mp-3488,2.998,3.345429423150792,"{'Na': 4.0, 'Ti': 6.0, 'O': 14.0}"
mp-5449,2.9374,3.4096364670704946,"{'Na': 2.0, 'Ti': 6.0, 'O': 13.0}"
mp-555678,2.4848,3.601728626107255,"{'Na': 4.0, 'Ti': 5.0, 'O': 12.0}"
mp-19083,3.2406,2.693051477622963,"{'Na': 4.0, 'V': 4.0, 'O': 12.0}"
mp-560778,0.4926,3.079518520976071,"{'Na': 18.0, 'V': 28.0, 'O': 70.0}"
mp-754829,0.98,2.656046773705259,"{'Na': 8.0, 'V': 2.0, 'O': 8.0}"
mp-755436,4.0347,2.466789019778296,"{'Na': 6.0, 'V': 2.0, 'O': 8.0}"
mp-557315,2.4932,2.994470237225162,"{'Na': 12.0, 'V': 18.0, 'O': 42.0}"
mp-752972,1.8435,3.2290903424674213,"{'Na': 2.0, 'V': 6.0, 'O': 16.0}"
mp-1210429,1.041,2.457678130880377,"{'Na': 12.0, 'Cr': 4.0, 'O': 16.0}"
mp-19280,1.8697,3.000196593496474,"{'Na': 2.0, 'Cr': 6.0, 'O': 16.0}"
mp-578604,3.0361,4.139943475727075,"{'Na': 4.0, 'Cr': 4.0, 'O': 8.0}"
mp-704459,2.5253,2.654094730177406,"{'Na': 8.0, 'Cr': 8.0, 'O': 28.0}"
mp-18779,2.9048,2.666880381998215,"{'Na': 8.0, 'Cr': 4.0, 'O': 16.0}"
mp-19080,1.5444,3.687311491165265,"{'Na': 4.0, 'Mn': 6.0, 'O': 14.0}"
mp-761229,1.4596,3.811823345161765,"{'Na': 8.0, 'Mn': 4.0, 'O': 12.0}"
mp-18869,0.6534,3.342314816648667,"{'Na': 8.0, 'Mn': 4.0, 'O': 10.0}"
mp-849304,0.6496,2.7761696590531577,"{'Na': 8.0, 'Mn': 2.0, 'O': 8.0}"
mp-27569,0.5633,2.575632298810473,"{'Na': 14.0, 'Mn': 2.0, 'O': 9.0}"
mp-18957,2.0082,4.036977269136679,"{'Na': 4.0, 'Mn': 4.0, 'O': 8.0}"
mp-542710,0.3861,4.400622471363499,"{'Na': 4.0, 'Mn': 8.0, 'O': 16.0}"
mp-19359,1.9668,4.208426655850448,"{'Na': 4.0, 'Fe': 4.0, 'O': 8.0}"
mp-558570,2.2672,2.853872356769371,"{'Na': 12.0, 'Fe': 4.0, 'O': 12.0}"
mp-760318,1.9914,2.6485231562848743,"{'Na': 40.0, 'Fe': 8.0, 'O': 32.0}"
mp-1311506,0.5906,3.658234271622963,"{'Na': 8.0, 'Fe': 4.0, 'O': 12.0}"
mp-27557,2.1192,2.8449231714314864,"{'Na': 32.0, 'Fe': 8.0, 'O': 28.0}"
mp-1221438,0.0616,4.198953200002827,"{'Na': 2.0, 'Co': 6.0, 'O': 12.0}"
mp-18921,2.1839,4.8803582437020205,"{'Na': 1.0, 'Co': 1.0, 'O': 2.0}"
mp-867752,1.3896,2.835114780373789,"{'Na': 12.0, 'Co': 4.0, 'O': 12.0}"
mp-764233,0.9553,2.525813674676736,"{'Na': 16.0, 'Co': 2.0, 'O': 12.0}"
mp-21792,1.4522,2.7903752677441678,"{'O': 32.0, 'Na': 40.0, 'Co': 8.0}"
mp-562435,1.3618,3.0065338973323,"{'Na': 20.0, 'Co': 8.0, 'O': 18.0}"
mp-760267,0.1995,4.478228144751254,"{'Na': 5.0, 'Ni': 9.0, 'O': 18.0}"
mp-19149,0.8417,4.59944932727158,"{'Na': 4.0, 'Ni': 4.0, 'O': 8.0}"
mp-764295,0.5942,4.278430355014046,"{'Na': 4.0, 'Ni': 9.0, 'O': 18.0}"
mp-753301,0.5005,4.514109711554229,"{'Na': 4.0, 'Ni': 5.0, 'O': 10.0}"
mp-21996,1.8963,2.826536242174527,"{'Na': 40.0, 'Ni': 8.0, 'O': 32.0}"
mp-28556,0.7792,3.2385184990229767,"{'Na': 36.0, 'Cu': 12.0, 'O': 36.0}"
mp-997041,0.4826,3.567770668896748,"{'Na': 2.0, 'Cu': 2.0, 'O': 4.0}"
mp-755401,1.3658,2.6290542662019933,"{'Na': 12.0, 'Cu': 4.0, 'O': 8.0}"
mp-7469,1.2914,3.664045124126592,"{'Na': 4.0, 'Cu': 4.0, 'O': 4.0}"
mp-29488,1.457,3.489915503961095,"{'Na': 8.0, 'Zn': 4.0, 'O': 8.0}"
